shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Q010097,40.70784898,-73.7955177288,10001
Q010097,40.7078588509,-73.7955119275,10002
Q010097,40.7079574055,-73.7953673498,10003
Q010097,40.7080480848,-73.7954247817,10004
Q010097,40.7077230394,-73.7963166767,10005
Q010097,40.7085968897,-73.7968911137,10006
Q010097,40.7091192493,-73.7972199185,10007
Q010097,40.7091192493,-73.7972199185,20001
Q010097,40.7092701038,-73.7973146832,20002
Q010097,40.7095319766,-73.7963941095,20003
Q010097,40.7097529271,-73.7956179335,20004
Q010097,40.7100120995,-73.7947298177,20005
Q010097,40.7102993112,-73.7940226803,20006
Q010097,40.7102993112,-73.7940226803,30001
Q010097,40.7103509597,-73.7938955538,30002
Q010097,40.7107089881,-73.7930395796,30003
Q010097,40.7110694748,-73.7920284853,30004
Q010097,40.7114326908,-73.7910137643,30005
Q010097,40.7114698295,-73.7909090427,30006
Q010097,40.7114698295,-73.7909090427,40001
Q010097,40.7117166948,-73.7902157072,40002
Q010097,40.7119951971,-73.7894140536,40003
Q010097,40.712027936,-73.7893057369,40004
Q010097,40.7120713235,-73.7890170311,40005
Q010097,40.7120610925,-73.7888262475,40006
Q010097,40.7120610925,-73.7888262475,50001
Q010097,40.7120599609,-73.7888078548,50002
Q010097,40.7120293449,-73.7885770971,50003
Q010097,40.7119851705,-73.7884365601,50004
Q010097,40.7118692741,-73.7881014679,50005
Q010097,40.7118221416,-73.787845514,50006
Q010097,40.7118054803,-73.7877409613,50007
Q010097,40.7117996781,-73.7875714464,50008
Q010097,40.7118235275,-73.7872579138,50009
Q010097,40.7118235275,-73.7872579138,60001
Q010097,40.7118264727,-73.7872178656,60002
Q010097,40.7122841351,-73.7853551306,60003
Q010097,40.7124938093,-73.7844598868,60004
Q010097,40.7125251293,-73.7843292073,60005
Q010097,40.7125251293,-73.7843292073,70001
Q010097,40.7127089592,-73.7835610123,70002
Q010097,40.7129377577,-73.782626016,70003
Q010097,40.7130031409,-73.7823660873,70004
Q010097,40.713139279,-73.7817848889,70005
Q010097,40.7134279528,-73.7805899664,70006
Q010097,40.7136027759,-73.7798614596,70007
Q010097,40.7136027759,-73.7798614596,80001
Q010097,40.7136349072,-73.7797271658,80002
Q010097,40.7138473586,-73.778871556,80003
Q010097,40.7140515415,-73.7780015394,80004
Q010097,40.7141618145,-73.7775405298,80005
Q010097,40.7141618145,-73.7775405298,90001
Q010097,40.7142611933,-73.7771242847,90002
Q010097,40.714484443,-73.7761856558,90003
Q010097,40.714596065,-73.7757163389,90004
Q010097,40.7146940669,-73.7753011752,90005
Q010097,40.7147918218,-73.7749008008,90006
Q010097,40.7147918218,-73.7749008008,100001
Q010097,40.7149037335,-73.7744419398,100002
Q010097,40.7151188619,-73.7735718585,100003
Q010097,40.7153713012,-73.772835114,100004
Q010097,40.7153713012,-73.772835114,110001
Q010097,40.7153972268,-73.7727592726,110002
Q010097,40.7156837702,-73.7719214008,110003
Q010097,40.7159730953,-73.7711051561,110004
Q010097,40.7160999916,-73.7707356906,110005
Q010097,40.7160999916,-73.7707356906,120001
Q010097,40.716325126,-73.7700794624,120002
Q010097,40.716630798,-73.7692090349,120003
Q010097,40.7166799285,-73.7690717851,120004
Q010097,40.7168057378,-73.7687109733,120005
Q010097,40.7168057378,-73.7687109733,130001
Q010097,40.7169910387,-73.7681796851,130002
Q010097,40.7172885058,-73.7673309131,130003
Q010097,40.7173540588,-73.7671719588,130004
Q010097,40.7174262559,-73.7670411187,130005
Q010097,40.7174262559,-73.7670411187,140001
Q010097,40.7176466729,-73.766640647,140002
Q010097,40.7183550397,-73.7653972037,140003
Q010097,40.7185284445,-73.7650964526,140004
Q010097,40.7185284445,-73.7650964526,150001
Q010097,40.7188883792,-73.7644718115,150002
Q010097,40.7192395029,-73.7637014519,150003
Q010097,40.7192395029,-73.7637014519,160001
Q010097,40.7192818553,-73.7636082282,160002
Q010097,40.7196369431,-73.7627664164,160003
Q010097,40.7198091181,-73.7624050506,160004
Q010097,40.7199454386,-73.7620935949,160005
Q010097,40.7199454386,-73.7620935949,170001
Q010097,40.7200003485,-73.7619678565,170002
Q010097,40.7203279992,-73.7611369479,170003
Q010097,40.7206583737,-73.7602988061,170004
Q010097,40.7208047373,-73.7599360783,170005
Q010097,40.7208047373,-73.7599360783,180001
Q010097,40.7208740956,-73.7597641073,180002
Q010097,40.7210272438,-73.7594965931,180003
Q010097,40.721098381,-73.7593881084,180004
Q010097,40.7215991815,-73.7586755978,180005
Q010097,40.7217994967,-73.7583887867,180006
Q010097,40.7217994967,-73.7583887867,190001
Q010097,40.7220890213,-73.7579739392,190002
Q010097,40.7225679083,-73.7572867409,190003
Q010097,40.7230878555,-73.7565488749,190004
Q010097,40.7232824258,-73.7562736167,190005
Q010097,40.7232824258,-73.7562736167,200001
Q010097,40.7236379059,-73.7557712018,200002
Q010097,40.7238430953,-73.7554565757,200003
Q010097,40.7238921251,-73.755279616,200004
Q010097,40.72409453,-73.7549469585,200005
Q010097,40.7242151527,-73.7548779674,200006
Q010097,40.7246937976,-73.7540860997,200007
Q010097,40.7249016762,-73.7537476419,200008
Q010097,40.7249016762,-73.7537476419,210001
Q010097,40.7251423764,-73.7533556648,210002
Q010097,40.7254487197,-73.7528566496,210003
Q010097,40.7255799327,-73.7526072218,210004
Q010097,40.7260062096,-73.751721712,210005
Q010097,40.7261794399,-73.7513566711,210006
Q010097,40.7261794399,-73.7513566711,220001
Q010097,40.7264297194,-73.7508289854,220002
Q010097,40.7268095179,-73.7500338251,220003
Q010097,40.7272002348,-73.7492133591,220004
Q010097,40.7272996897,-73.7490048068,220005
Q010097,40.7272996897,-73.7490048068,230001
Q010097,40.7275772852,-73.7484217986,230002
Q010097,40.7276729174,-73.7482229999,230003
Q010097,40.7280257092,-73.7476371748,230004
Q010097,40.72826091,-73.7472502292,230005
Q010097,40.7283564213,-73.7469973074,230006
Q010097,40.7283867674,-73.7469423506,230007
Q010097,40.7283867674,-73.7469423506,240001
Q010097,40.7284548433,-73.7468201417,240002
Q010097,40.7286187655,-73.7464731501,240003
Q010097,40.7288264275,-73.7460466137,240004
Q010097,40.7288674235,-73.7459670809,240005
Q010097,40.7292776758,-73.7453052449,240006
Q010097,40.7296422703,-73.7447262003,240007
Q010097,40.7296422703,-73.7447262003,250001
Q010097,40.7297262385,-73.7445927409,250002
Q010097,40.7297808851,-73.7444806812,250003
Q010097,40.7301801739,-73.7438296933,250004
Q010097,40.729923222,-73.7427027953,250005
Q010097,40.729923222,-73.7427027953,260001
Q010097,40.729875267,-73.7424922688,260002
Q010097,40.7298225923,-73.7422579475,260003
Q010097,40.7297671319,-73.742005597,260004
Q010097,40.7294649567,-73.7406717865,260005
Q010097,40.7294039709,-73.740405028,260006
Q010097,40.7293235693,-73.7400488661,260007
Q010097,40.7293235693,-73.7400488661,270001
Q010097,40.7289575854,-73.7384259596,270002
Q010097,40.728692241,-73.7372529534,270003
Q010097,40.728692241,-73.7372529534,280001
Q010097,40.7286664547,-73.7371390419,280002
Q010097,40.7283176038,-73.7355842903,280003
Q010097,40.7283176038,-73.7355842903,290001
Q010097,40.7282920895,-73.7354700182,290002
Q010097,40.7282097231,-73.7351016088,290003
Q010097,40.7282097231,-73.7351016088,300001
Q010097,40.728183933,-73.7349869773,300002
Q010097,40.7280230669,-73.7342624135,300003
Q010097,40.7278843794,-73.7336351797,300004
Q010097,40.7278522124,-73.7334935151,300005
Q010097,40.7278522124,-73.7334935151,310001
Q010097,40.7278261471,-73.7333792468,310002
Q010097,40.727765161,-73.7331197173,310003
Q010097,40.7274767082,-73.7318295877,310004
Q010097,40.7274767082,-73.7318295877,320001
Q010097,40.7274628408,-73.7317679476,320002
Q010097,40.7273937347,-73.731558965,320003
Q010097,40.7273660854,-73.7314724858,320004
Q010097,40.7270142785,-73.7304460059,320005
Q010097,40.7270142785,-73.7304460059,330001
Q010097,40.7269239079,-73.7301826326,330002
Q010097,40.7267414264,-73.7296169297,330003
Q010097,40.7266223343,-73.7291628171,330004
Q010097,40.7264955881,-73.7286062731,330005
Q010097,40.7264955881,-73.7286062731,340001
Q010097,40.7264697933,-73.7284923687,340002
Q010097,40.7264420651,-73.7283734212,340003
Q010097,40.7263274508,-73.7274935639,340004
Q010097,40.7262238344,-73.7266244882,340005
Q010097,40.7261519999,-73.7264263496,340006
Q010097,40.7260003281,-73.726012428,340007
Q010097,40.7260003281,-73.726012428,350001
Q010097,40.7257652201,-73.7253708353,350002
Q010097,40.7255948803,-73.7249569956,350003
Q010099,40.7257768491,-73.7250680882,10001
Q010099,40.7257782292,-73.7250713296,10002
Q010099,40.7260461894,-73.7257917985,10003
Q010099,40.7262589333,-73.7263790081,10004
Q010099,40.7263031062,-73.7264870633,10005
Q010099,40.7263581133,-73.7267653666,10006
Q010099,40.7263581133,-73.7267653666,20001
Q010099,40.7263586691,-73.7267682506,20002
Q010099,40.7264202679,-73.7272803187,20003
Q010099,40.7265322839,-73.7282215217,20004
Q010099,40.7266119871,-73.7286151796,20005
Q010099,40.7266119871,-73.7286151796,30001
Q010099,40.7266628091,-73.7288668044,30002
Q010099,40.726726541,-73.7291227066,30003
Q010099,40.7267709065,-73.7293137455,30004
Q010099,40.7269625275,-73.7299136861,30005
Q010099,40.7269625275,-73.7299136861,40001
Q010099,40.7269976437,-73.7300235854,40002
Q010099,40.7272795665,-73.7308594849,40003
Q010099,40.7274536982,-73.7313783261,40004
Q010099,40.7275062016,-73.7315296484,40005
Q010099,40.7275642448,-73.7317025963,40006
Q010099,40.727783395,-73.7326975124,40007
Q010099,40.7278713088,-73.7330875421,40008
Q010099,40.7278713088,-73.7330875421,50001
Q010099,40.7279858429,-73.7335950864,50002
Q010099,40.7281910452,-73.7344998708,50003
Q010099,40.7283990182,-73.7354190818,50004
Q010099,40.7284874784,-73.7358120029,50005
Q010099,40.7284874784,-73.7358120029,60001
Q010099,40.7285986754,-73.7363058592,60002
Q010099,40.7287900009,-73.7371529867,60003
Q010099,40.7288973059,-73.7376277403,60004
Q010099,40.7288973059,-73.7376277403,70001
Q010099,40.7290118159,-73.7381334962,70002
Q010099,40.7291892668,-73.7389200733,70003
Q010099,40.7291892668,-73.7389200733,80001
Q010099,40.7292142214,-73.7390311032,80002
Q010099,40.7299394398,-73.7422224972,80003
Q010099,40.7299394398,-73.7422224972,90001
Q010099,40.7299654963,-73.7423367726,90002
Q010099,40.7302676844,-73.7436850329,90003
Q010099,40.7302870983,-73.7437751607,90004
Q010099,40.7303619444,-73.7441068185,90005
Q010099,40.7302771701,-73.7442478598,90006
Q010099,40.7299325738,-73.7448084348,90007
Q010099,40.7297187072,-73.7451577932,90008
Q010099,40.7297187072,-73.7451577932,100001
Q010099,40.729503199,-73.7455100421,100002
Q010099,40.7290573038,-73.7461900551,100003
Q010099,40.7285757149,-73.7468665866,100004
Q010099,40.7284005828,-73.7471089876,100005
Q010099,40.7284000354,-73.7471097113,100006
Q010099,40.7284000354,-73.7471097113,110001
Q010099,40.72826091,-73.7472502292,110002
Q010099,40.7280257092,-73.7476371748,110003
Q010099,40.7276729174,-73.7482229999,110004
Q010099,40.7275772852,-73.7484217986,110005
Q010099,40.7272002348,-73.7492133591,110006
Q010099,40.7270360251,-73.7495581728,110007
Q010099,40.7270360251,-73.7495581728,120001
Q010099,40.7268095179,-73.7500338251,120002
Q010099,40.7264297194,-73.7508289854,120003
Q010099,40.7260062096,-73.751721712,120004
Q010099,40.7258288681,-73.7520900134,120005
Q010099,40.7258288681,-73.7520900134,130001
Q010099,40.7255799327,-73.7526072218,130002
Q010099,40.7254487197,-73.7528566496,130003
Q010099,40.7251423764,-73.7533556648,130004
Q010099,40.7246937976,-73.7540860997,130005
Q010099,40.7244749899,-73.754448407,130006
Q010099,40.7244749899,-73.754448407,140001
Q010099,40.7242151527,-73.7548779674,140002
Q010099,40.7242017361,-73.7550223275,140003
Q010099,40.7241497395,-73.7550946739,140004
Q010099,40.7239472575,-73.7553912539,140005
Q010099,40.7238430953,-73.7554565757,140006
Q010099,40.7236379059,-73.7557712018,140007
Q010099,40.7234115926,-73.7560913149,140008
Q010099,40.7234115926,-73.7560913149,150001
Q010099,40.7230878555,-73.7565488749,150002
Q010099,40.7225679083,-73.7572867409,150003
Q010099,40.7223700601,-73.7575706635,150004
Q010099,40.7223700601,-73.7575706635,160001
Q010099,40.7220890213,-73.7579739392,160002
Q010099,40.7215991815,-73.7586755978,160003
Q010099,40.721098381,-73.7593881084,160004
Q010099,40.7210272438,-73.7594965931,160005
Q010099,40.7208740956,-73.7597641073,160006
Q010099,40.7208304055,-73.7598724923,160007
